index,명칭,행정 구,분류3,행정구 번호,카테고리 번호,상세주소,이미지 URL,소개
35,천호동로데오거리,강동구,거리,25,5,"{""상세주소"":""서울시 강동구 천호3동 일대"", ""x"":127.1266790476, ""y"":37.5431790738}",https://search1.kakaocdn.net/argon/130x130_85_c/1KBrqEnS3t8,천호동(千戶洞)은 대한민국 서울특별시 강동구에 위치한 행정동이다.
36,천호디자인거리,강동구,거리,25,5,"{""상세주소"":""서울시 강동구 성내2동 일대"", ""x"":127.128897657, ""y"":37.5304833863}",https://search1.kakaocdn.net/argon/130x130_85_c/170EclmZ9p,"국도 제1호선 (목포 ~ 신의주선)은 전라남도 목포시 신항 교차로에서 판문점을 거쳐 평안북도 신의주시를 잇는 대한민국의 일반 국도이다. 대한민국과 조선민주주의인민공화국이 분단되기 전까지의 전체 노선 길이는 약 1068km이며, 현재 대한민국에서 접근할 수 있는 종점은 경기도 파주시 문산읍 임진각까지다."
37,한강자전거도로(광나루지구),강동구,거리,25,5,"{""상세주소"":""서울시 강동구 암사2동 일대"", ""x"":127.1308327064, ""y"":37.5579256806}",https://search2.kakaocdn.net/argon/130x130_85_c/11EoghouM3a,한강자전거도로(광나루지구)
38,당리순대국,강동구,거리,25,5,"{""상세주소"":""서울시 강동구 명일2동 일대"", ""x"":127.1496921479, ""y"":37.5486842731}",https://search4.kakaocdn.net/argon/130x130_85_c/L8IG3ZtqL3u,강하군(江夏郡)은 중국의 옛 군현제의 군이다. 지금의 우한 시의 일부 지역과 후베이성의 일부 지역을 관할했다.
39,능동로,광진구,거리,5,5,"{""상세주소"":""서울시 광진구 능동 일대"", ""x"":127.0824623102, ""y"":37.5510497104}",https://search2.kakaocdn.net/argon/130x130_85_c/1RMyJDUqtvB,능동초등학교는 경기도 화성시에 있는 공립 초등학교이다.
40,자양동차이나타운,광진구,거리,5,5,"{""상세주소"":""서울시 광진구 자양4동 일대"", ""x"":127.0802146943, ""y"":37.5319212362}",https://search2.kakaocdn.net/argon/130x130_85_c/1zcgjXUyiuj,"자양동(紫陽洞)은 서울특별시 광진구에 있는 법정동이다. 자양제1동, 자양제2동, 자양제3동, 자양제4동의 4개 행정동으로 구성되어 있다. 북쪽으로는 화양동, 동쪽으로는 구의동, 남쪽으로는 한강, 서쪽으로는 성동구 성수동과 접하고 있다."
41,건대맛의거리,광진구,거리,5,5,"{""상세주소"":""서울시 광진구 화양동 일대"", ""x"":127.0727360464, ""y"":37.5433219294}",https://search1.kakaocdn.net/argon/130x130_85_c/JAlA7idHGiD,"건대입구역(建大入口驛)은 서울특별시 광진구 화양동에 있는 서울 지하철 2호선과 서울 지하철 7호선의 환승역이다. 2호선 개통 당시의 역명은 화양역(華陽驛)이었으나 인근에 건국대학교가 있어 역명이 개정되었다. 7호선 승강장에는 어린이대공원역처럼 안전펜스에 적외선 검지 방식 설비가 되어 있었으나, 실효성이 없어서 스크린도어로 대체하였다. 현재 7호선에는 한국스마트카드와의 협력을 통한 개방형 개찰구가 설치되어 있다. 서울 지하철 7호선은 이 역부터 수락산역까지 지하 구간이다. 서울 지하철 7호선은 심야에 2편성이 주박한다."
42,건대로데오거리,광진구,거리,5,5,"{""상세주소"":""서울시 광진구 자양4동 일대"", ""x"":127.0802146943, ""y"":37.5319212362}",https://search2.kakaocdn.net/argon/130x130_85_c/B8opFDSX822,"건대입구역(建大入口驛)은 서울특별시 광진구 화양동에 있는 서울 지하철 2호선과 서울 지하철 7호선의 환승역이다. 2호선 개통 당시의 역명은 화양역(華陽驛)이었으나 인근에 건국대학교가 있어 역명이 개정되었다. 7호선 승강장에는 어린이대공원역처럼 안전펜스에 적외선 검지 방식 설비가 되어 있었으나, 실효성이 없어서 스크린도어로 대체하였다. 현재 7호선에는 한국스마트카드와의 협력을 통한 개방형 개찰구가 설치되어 있다. 서울 지하철 7호선은 이 역부터 수락산역까지 지하 구간이다. 서울 지하철 7호선은 심야에 2편성이 주박한다."
43,축제의거리,양천구,거리,15,5,"{""상세주소"":""서울시 양천구 목1동 일대"", ""x"":126.8758936853, ""y"":37.5365973016}",https://search3.kakaocdn.net/argon/130x130_85_c/DpvuMcsDobO,"얼음나라 화천 산천어 축제는 대한민국 강원도 화천군에서 매년 1월 산천어와 눈과 얼음을 주제로 열리는 겨울 축제다. 주요프로그램은 산천어 얼음낚시, 산천어 루어낚시, 산천어 맨손낚시이며 이외에 얼음 썰매, 눈썰매, 눈조각, 봅슬레이, 빙상장 등이 마련되어있다. 2003년부터 개최되어, 매년 1월에 20여일간 화천읍 화천천에서 열린다. 주최는 화천군, 주관은 재단법인 나라이다.
기간은 통상 한달정도 열리며, 이는 차가운 계곡바람과 깨끗한 물 때문에 전국에서 가장 빨리 얼음이 어는 지형적 특성 때문에 가능하다.
메인 슬로건은 “얼지 않은 인정, 녹지않는 추억”이다."
44,바람의거리,양천구,거리,15,5,"{""상세주소"":""서울시 양천구 목1동 일대"", ""x"":126.8758936853, ""y"":37.5365973016}",https://search4.kakaocdn.net/argon/130x130_85_c/DJ9wA3JkVf3,"〈바람의 라라라〉(일본어: 風 (かぜ)のららら 카제노라라라[*])는 일본 여가수 쿠라키 마이의 노래로, 열일곱 번째 싱글이다. 2003년 5월 28일에 기자 스튜디오에서 발매됐다."
45,어울림의거리,양천구,거리,15,5,"{""상세주소"":""서울시 양천구 신정6동 일대"", ""x"":126.8629865421, ""y"":37.516577197}",https://search3.kakaocdn.net/argon/130x130_85_c/AAAKSBJhlzR,홍제교통(弘濟交通)은 서울특별시 서대문구 홍제동 일대에서 마을버스를 운행하고 있는 회사이다. 본사는 서울특별시 서대문구 홍제내길 60 (홍제동)에 있다.
46,청소년문화거리,양천구,거리,15,5,"{""상세주소"":""서울시 양천구 목5동 일대"", ""x"":126.8758936853, ""y"":37.5365973016}",https://search4.kakaocdn.net/argon/130x130_85_c/9BmG4uXKR8s,"청소년 올림픽(영어: Youth Olympic Games, 프랑스어: Jeux olympiques de la jeunesse)은 올림픽과 같이 전 세계적인 청소년 스포츠 대회이다. 4년마다 동계 청소년 올림픽과 하계 청소년 올림픽이 번갈아가며 개최된다. 선수들의 나이는 14~18세로 제한된다. 경기 종목과 같은 것은 IOC 회장인 자크 로게가 2001년에 구상을 했다. 2007년 7월 6일에 과테말라 시에서 열린 제119차 IOC 총회에서 청소년 버전의 올림픽 경기의 개최를 승인했다.하계 올림픽은 크게 잡으면 12일정도 열리며 2010년 여름중순에 1회 대회가 개최됐다. 겨울 올림픽은 최대 9일간 열리며 2012년 초기에 1회대회가 개최됐다. IOC는 하계 올림픽에 최대 3,500명의 선수단과 875명의 임직원이 올것으로 보고 있으며, 동계 올림픽에 최대 970명의 선수단과 580명의 임직원이 올것으로 보고 있다.2년마다 동/하계 대회가 열리는 유러피안 유스 올림픽 페스티벌(European Youth Olympic Festival)과 같이 청소년을 대상으로 한 대회는 성공여부가 입증되었다. 유스 게임이 이 대회들을 본보기로 보고 따라했지만 1998년에 세계 유스 게임이 모스크바에서 처음이자 마지막으로 열렸다. 그 이후로 청소년 올림픽이 청소년대상 국제대회를 계승하게 되었다."
47,평화의거리,양천구,거리,15,5,"{""상세주소"":""서울시 양천구 목5동 일대"", ""x"":126.8758936853, ""y"":37.5365973016}",https://search3.kakaocdn.net/argon/130x130_85_c/CCcquSu7R1a,"국도 제27호선 (고흥 ~ 군산선, 國道第二十七號 高興群山線)은 전라남도 고흥군 금산면 오천항 에서 전라북도 군산시 월명동 중앙사거리를 잇는 대한민국의 일반 국도이다."
48,배움의거리,양천구,거리,15,5,"{""상세주소"":""서울시 양천구 목5동 일대"", ""x"":126.8758936853, ""y"":37.5365973016}",https://search4.kakaocdn.net/argon/130x130_85_c/5p0l7d50D7H,"학교(學校) 또는 배움터는 어린 아이들의 교육을 위한 장소이다. 대체로, 교실과 칠판 등 여러 교육에 필요한 시설을 갖추고, 여러 학생들이 교사들의 지도에 따라 지식을 얻는 형태로 교육이 이루어진다. 최근에는 학생 참여 위주의 수업이 늘고 있다. 거의 대부분의 교육 제도 하에서 학생들은 일련의 학교들을 거치게 된다. 이와는 달리 특정 기능을 가르치는 곳도 학교로 불린다. 국가에 따라서는 학교에서 교복을 입고 오도록 하는 경우도 있다. 일정한 목적하에 전문직 교사가 집단으로서의 학생을 대상으로 교육을 실시하는 기관이다.
사립학교로 불리는 비공립 학교 또한 존재한다. 사립학교는 정부가 충분한 교육이나 특별한 교육을 제공하지 못하는 상황에서 필요할 수 있다. 그 밖의 사립학교로는 기독교 학교, 마드라사, 예시바 등 종교학교가 있다."
49,목동로데오거리,양천구,거리,15,5,"{""상세주소"":""서울시 양천구 신정4동 일대"", ""x"":126.8629865421, ""y"":37.516577197}",https://search1.kakaocdn.net/argon/130x130_85_c/A8hVejmwHnY,"목동 로데오거리는 서울특별시 양천구 신정동에 위치한 상가 밀집지역이다. 진입로에 목동 로데오거리 간판이 설치되어 있다.
1년에 1번 가로수로 심어둔 벚꽃이 필 시기에 벚꽃축제를 진행한다. 의류상가가 밀집된 도로에 차량통행을 막고 한다."
50,사랑의거리,양천구,거리,15,5,"{""상세주소"":""서울시 양천구 신정7동 일대"", ""x"":126.8629865421, ""y"":37.516577197}",https://search4.kakaocdn.net/argon/130x130_85_c/E543caPoJ6P,"《미안하다, 사랑한다》는 2004년 11월 4일부터 2004년 12월 28일까지 방영된 한국방송공사 월화 미니시리즈이다."
51,꽃향기와새소리의거리,양천구,거리,15,5,"{""상세주소"":""서울시 양천구 목5동 일대"", ""x"":126.8758936853, ""y"":37.5365973016}",https://search2.kakaocdn.net/argon/130x130_85_c/I0geE6tk5cl,꽃향기와새소리의거리
52,빛과통신의거리,양천구,거리,15,5,"{""상세주소"":""서울시 양천구 목1동 일대"", ""x"":126.8758936853, ""y"":37.5365973016}",https://search1.kakaocdn.net/argon/130x130_85_c/7JGNwoJZoh9,"통신(通信)은 소식을 전하는 것으로 우편, 전신, 전화 등의 매체를 사용하여 정보나 의사를 전달하는 것을 말한다. 영어인 커뮤니케이션(영어: Communication)으로 나타내는 경우도 흔하다. 우리의 일상생활은 상호간에 의사를 소통하지 않고서는 영위되지 않는다. 즉 사람들은 음신(音信)이나 표정 또는 손짓·발짓에 의해, 그리고 그림(또는 문자)을 그리는 것 등을 통하여 자기 의사나 기타 정보를 타인에게 전달하고, 후대의 사람, 또는 장소를 달리하는 타인, 다수의 사람에게 전하기 위해서는 별도의 수단이 필요하게 된다. 여기서 장소를 달리하는 사람에게 정보나 의사를 전달(수송)하는 수단을 통신이라고 한다. 통신이란 인간과 사물에 관한 사상·정보의 장소적 이동, 즉 전달기능을 하는 서비스 행위이다. 따라서 같은 서비스업이라고 해도 인간 또는 사물 그 자체를 전달하는 교통·운수업과 구분되며, 유형재(有形財)를 교환하는 실물경제(實物經濟)에서의 상업이나 요식·접객업 같은 일반서비스업과 구분된다. 넓은 의미의 교통을 사람과 재화(財貨) 및 음신을 장소적으로 이동시키는 행위라고 볼 때, 그 중에서 사람과 재화를 장소적으로 이동시키는 행위를 운송 또는 운수라 하고, 이에 대하여 음신(音信)을 장소적으로 이동시키는 행위를 통신이라 볼 수 있다. 넓은 의미에서는 방송이나 신문과 같은 대중 전달도 통신에 해당하나 좁은 의미에서는 직접적인 의사 소통, 우편물과 전기통신과 같은 개별적 전달을 통신이라 한다.
통신의 원초적 의미는 사람과 사람이 접촉하면서 교환되는 사상의 전달이나 소문의 파급과 같이 인간관계의 모든 의사소통에서 비롯되고 있지만, 근대적 의미에서의 통신은 파발마(擺撥馬)·우체통·전화·전신 등 이른바 통신수단을 통하여 이루어지는 통신서비스의 생산행위를 말한다. 여기서 통신수단이란 통신서비스 생산에 있어서 필요불가결한 물적 매개체로, 이에는 통신통로(通路)·통신기기·통신전달동력 등이 있으며, 이를 통신의 3대요소라고 한다. 따라서 이 통신수단을 보유하고 통신서비스 생산을 전담하는 행위를 통신업이라고 하는데, 통신수요의 급팽창과 통신수단의 발달은 밀접한 관련을 가지고 점차 기계화, 전기·전자화하여 오늘날과 같은 고도의 통신기능을 보유하게 되었다.해롤드 라스웰(영어: Harold Lasswell, 1902년 2월 13일 - 1978년 12월 18일, 미국의 통신이론 학자)은 통신의 과정을 누가, 무엇을, 어떠한 매체를 통해서, 누구에게, 어떠한 효과를 가지고 말하는 가로 정의하였다."
53,고향의거리,양천구,거리,15,5,"{""상세주소"":""서울시 양천구 신정6동 일대"", ""x"":126.8629865421, ""y"":37.516577197}",https://search4.kakaocdn.net/argon/130x130_85_c/AJj9AqGxGNB,"《네트워크 현장! 고향이 보인다》는 전국 10개 민방에서 매주 목요일 ~ 금요일 오전 11시 30분에 UHD로 방송하는 프로그램이다. SBS와 9개 지역 민방 네트워크를 통해서 릴레이 방식으로 제작하여 전국으로 일제히 송출되는 지역 네트워크형 프로그램이다. 주로 지역의 미담, 특산품, 자랑거리 등을 소개로 다룬다."
54,방배동카페골목,서초구,거리,22,5,"{""상세주소"":""서울시 서초구 방배본동 일대"", ""x"":126.9940983899, ""y"":37.4787998297}",https://search4.kakaocdn.net/argon/130x130_85_c/9YObBeYOJnb,"서초구(瑞草區)는 대한민국 서울특별시 남부에 있는 구이다. 1988년에 강남구에서 분구되어 구청 소재지인 서초동(瑞草洞)에서 구명을 따 신설하였다.
동쪽으로 강남구, 서쪽으로는 동작구·관악구, 북쪽으로는 한강을 경계로 용산구, 남쪽으로는 우면산·청계산·인릉산을 경계로 경기도 과천시·성남시와 접한다. 면적은 약 47km2로 서울특별시에서 가장 넓다. 대법원과 대검찰청이 소재한다."
55,신사동간장게장골목,서초구,거리,22,5,"{""상세주소"":""서울시 서초구 잠원동 일대"", ""x"":127.0090625635, ""y"":37.515081363}",https://search4.kakaocdn.net/argon/130x130_85_c/48SPNZtRH37,이 문서에서는 대한민국의 한국방송공사 KBS 2TV의 저녁 생활 정보 프로그램인 《2TV 생생정보》의 2017년 에피소드 목록을 나열한다.
56,방배역먹자골목,서초구,거리,22,5,"{""상세주소"":""서울시 서초구 방배1동 일대"", ""x"":126.9940983899, ""y"":37.4787998297}",https://search1.kakaocdn.net/argon/130x130_85_c/5KpqY4oJ2li,"서초구(瑞草區)는 대한민국 서울특별시 남부에 있는 구이다. 1988년에 강남구에서 분구되어 구청 소재지인 서초동(瑞草洞)에서 구명을 따 신설하였다.
동쪽으로 강남구, 서쪽으로는 동작구·관악구, 북쪽으로는 한강을 경계로 용산구, 남쪽으로는 우면산·청계산·인릉산을 경계로 경기도 과천시·성남시와 접한다. 면적은 약 47km2로 서울특별시에서 가장 넓다. 대법원과 대검찰청이 소재한다."
57,허밍웨이,서초구,거리,22,5,"{""상세주소"":""서울시 서초구 반포본동 일대"", ""x"":127.0019000246, ""y"":37.5046949142}",https://search2.kakaocdn.net/argon/130x130_85_c/1Y6YlHW8SEi,《일장우견애정적여행》(一场遇见爱情的旅行)는 2019년 방송되었던 중국의 드라마이다.
58,서래마을카페거리,서초구,거리,22,5,"{""상세주소"":""서울시 서초구 반포4동 일대"", ""x"":127.0019000246, ""y"":37.5046949142}",https://search3.kakaocdn.net/argon/130x130_85_c/ICYg8y7CRa,"서초구(瑞草區)는 대한민국 서울특별시 남부에 있는 구이다. 1988년에 강남구에서 분구되어 구청 소재지인 서초동(瑞草洞)에서 구명을 따 신설하였다.
동쪽으로 강남구, 서쪽으로는 동작구·관악구, 북쪽으로는 한강을 경계로 용산구, 남쪽으로는 우면산·청계산·인릉산을 경계로 경기도 과천시·성남시와 접한다. 면적은 약 47km2로 서울특별시에서 가장 넓다. 대법원과 대검찰청이 소재한다."
59,강남역먹자골목,서초구,거리,22,5,"{""상세주소"":""서울시 서초구 서초4동 일대"", ""x"":127.0164271437, ""y"":37.4885117081}",https://search2.kakaocdn.net/argon/130x130_85_c/DR1M88Q8Cff,"서초구(瑞草區)는 대한민국 서울특별시 남부에 있는 구이다. 1988년에 강남구에서 분구되어 구청 소재지인 서초동(瑞草洞)에서 구명을 따 신설하였다.
동쪽으로 강남구, 서쪽으로는 동작구·관악구, 북쪽으로는 한강을 경계로 용산구, 남쪽으로는 우면산·청계산·인릉산을 경계로 경기도 과천시·성남시와 접한다. 면적은 약 47km2로 서울특별시에서 가장 넓다. 대법원과 대검찰청이 소재한다."
60,신사동아구찜골목,서초구,거리,22,5,"{""상세주소"":""서울시 서초구 잠원동 일대"", ""x"":127.0090625635, ""y"":37.515081363}",https://search1.kakaocdn.net/argon/130x130_85_c/8xsBWoBYPVk,이 문서에서는 대한민국의 한국방송공사 KBS 2TV의 저녁 생활 정보 프로그램인 《2TV 생생정보》의 2017년 에피소드 목록을 나열한다.
61,명동거리,중구,거리,2,5,"{""상세주소"":""서울시 중구 명동 일대"", ""x"":126.9788194313, ""y"":37.568058597}",https://search4.kakaocdn.net/argon/130x130_85_c/9oVa2xZP7s4,"명동(明洞)은 대한민국 서울특별시 중구에 있는 번화가이자, 지역 이름이다. 명동1가와 명동2가를 합친 면적은 0.91 km2이다. 명동1·2가, 충무로1·2가, 을지로1·2가 등을 포함하는 지역이다."
62,남대문로낚시용품거리,중구,거리,2,5,"{""상세주소"":""서울시 중구 회현동 일대"", ""x"":126.9774324475, ""y"":37.5580500713}",https://search1.kakaocdn.net/argon/130x130_85_c/CwOutNiFwVU,"다음은 KBS 2TV의 예능 프로그램 《1박 2일》의 방영 목록이다.
이중 시즌 1과 4만 다시보기가 가능하며 시즌 2와 3 은 일부회차를 제외한 나머지는 다시보기가 불가능하다."
63,무교동음식문화의거리,중구,거리,2,5,"{""상세주소"":""서울시 중구 명동 일대"", ""x"":126.9788194313, ""y"":37.568058597}",https://search1.kakaocdn.net/argon/130x130_85_c/GhViTRdsWtm,"샘표식품 주식회사(Sempio Foods Company)는 대한민국의 식품 제조 기업으로 해방 이듬해인 1946년 창립 이래 전통식품인 간장, 된장, 고추장 등을 중심으로 통조림, 차류, 면류, 소스 등을 생산, 판매하고 있다."
65,중앙시장가구단지,중구,거리,2,5,"{""상세주소"":""서울시 중구 황학동 일대"", ""x"":127.0204336493, ""y"":37.568610138}",https://search1.kakaocdn.net/argon/130x130_85_c/CI5OME4KFIS,"포리초등학교는 경기도 시흥시 포동에 있는 공립 초등학교이다.

"
66,돌담길,중구,거리,2,5,"{""상세주소"":""서울시 중구 소공동 일대"", ""x"":126.9799342986, ""y"":37.5641304492}",https://search2.kakaocdn.net/argon/130x130_85_c/7lFHViRYBZF,"덕수궁길(德壽宮길, Deoksugung-gil)은 서울특별시 중구 정동 5-1에서 종로구 신문로1가 20-3까지를 잇는 도로이다. 덕수궁의 둘레에 있는 돌담 밖에 있어 덕수궁 돌담길(德壽宮돌담길)로도 잘 알려졌으며, 정동길과 함께 서울 도심의 대표적 산책길로 꼽힌다. 기존에 있던 도로를 보행자 중심의 도로로 재정비하고, 보행자를 위해 보도와 차도 공존도로 및 가로공간인 녹도의 개념을 복합적으로 도입한 대한민국 최초의 사례이다. 느티나무 외 2종 130주 식재와 평의자 20개가 설치되었다. 덕수궁 돌담길의 총 길이는 900m이다. 덕수궁 돌담길은 한국관광공사 야간관광 100선으로 선정되기도 했다."
67,충무로애견거리,중구,거리,2,5,"{""상세주소"":""서울시 중구 필동 일대"", ""x"":126.9959254377, ""y"":37.5613498068}",https://search1.kakaocdn.net/argon/130x130_85_c/6EUEoovoabs,온천대로(Oncheon-daero)는 충청남도 아산시 도고면 효자리와 배방읍 장재리 장재지하차도 동단을 잇는 충청남도의 도로이다.
68,신당동떡볶이골목,중구,거리,2,5,"{""상세주소"":""서울시 중구 신당동 일대"", ""x"":127.013160116, ""y"":37.557255013}",https://search1.kakaocdn.net/argon/130x130_85_c/7QRJHePzUOK,"떡볶이(영어: Tteok-bokki 또는 stir-fried rice cakes)는 가래떡을 주재료로 하는 한국 요리다. 일반적인 떡볶이는 밀떡, 쌀떡, 어묵, 채소, 고추장 등의 양념을 넣어 볶은 음식으로 한국의 대표적 길거리 음식이다. 매운 고추장과 매운 간장을 기본으로 양념할 수 있는데 전자가 가장 대표적인 형태다."
69,인현시장먹거리,중구,거리,2,5,"{""상세주소"":""서울시 중구 광희동 일대"", ""x"":126.9959254377, ""y"":37.5613498068}",https://search2.kakaocdn.net/argon/130x130_85_c/7gz5j1Czgf3,인현시장먹거리
70,콴챈루거리,중구,거리,2,5,"{""상세주소"":""서울시 중구 명동 일대"", ""x"":126.9788194313, ""y"":37.568058597}",https://search4.kakaocdn.net/argon/130x130_85_c/4i6ct0UO4tB,"성룡(중국어 정체자: 成龍, 간체자: 成龙, 병음: Chéng Lóng 청룽[*] 광둥어: Sing4 Lung4 싱룽, 1954년 4월 7일 - ), 영미권 이름은 재키 찬(Jackie Chan)은 홍콩의 배우, 영화 감독, 영화 프로듀서, 각본가, 무술가, 가수이다. 본명은 진항생(중국어 간체자: 陈港生, 정체자: 陳港生, 병음: Chén Gǎngshēng 천강성, 광둥어: Chan4 Gong5 Sang1 찬공상)이었으나 개인적 사정으로 다른이름으로 살았던 그의 아버지가 본명을 회복함에 따라 성룡 역시 방사룡(중국어: 房仕龍, 병음: Fǎng shìlóng 팡스룽)으로 본명을 바꾸었다. 부인은 중화민국 출신의 배우 임봉교이며 아들은 배우 방조명(구 진조명)이고, 혼외자(혼인신고를 한 법률혼 이외의 사실혼으로 태어난 자녀)로 딸 오탁림이 있다. 그는 현재 대한민국 경상남도 통영시의 명예 시민이다."
71,페인트도배전문거리,중구,거리,2,5,"{""상세주소"":""서울시 중구 을지로동 일대"", ""x"":126.9976456492, ""y"":37.5664098491}",https://search3.kakaocdn.net/argon/130x130_85_c/AAUUjDPGnEc,다음은 카툰 네트워크의 애니메이션 시리즈 《레귤러 쇼》의 에피소드 목록이다.
72,중앙아시아촌,중구,거리,2,5,"{""상세주소"":""서울시 중구 광희동 일대"", ""x"":126.9959254377, ""y"":37.5613498068}",https://search4.kakaocdn.net/argon/130x130_85_c/Gzvz1cpVVRN,"중앙아시아는 아시아의 핵심 지역 중 하나로, 서쪽으로 카스피해부터 동쪽으로는 중화인민공화국까지, 북쪽으로는 러시아부터 남쪽으로는 아프가니스탄에 이르는 지역이다. 스탄이 붙는 여러 국가들이 이곳에 산재해 있는데, 스탄은 페르시아어로 ""~의 땅""이라는 의미를 지니고 있다. 중앙아시아는 넓은 범위로 보았을 때 유라시아 대륙의 일부로 포함된다.
현대적 의미에서 중앙아시아는 옛 소련의 5개 공화국을 지칭하고 있다. 카자흐스탄, 키르기스스탄, 타지키스탄, 투르크메니스탄, 우즈베키스탄이 중앙아시아에 포함되는 국가로 인구는 2013년에서 2014년 사이의 기준으로 약 6,600만 명이다. 인구가 3110만 명인 아프가니스탄도 중앙아시아에 가끔 포함된다. 이는 지정학적 범주에서 본 중앙아시아로 유네스코에서 정의한 중앙아시아의 범위는 이보다 훨씬 넓은 지역을 포함한다.
중앙아시아의 정확한 범위에 대해서는 다양한 정의가 존재하는데 어느 것이 분명한 것인지는 일반적으로 받아들여지고 있지 않다. 경계에 대한 명확한 범위가 없음에도 이 지역은 전반적으로 유사한 특성을 실질적으로 가지고 있다. 하나를 예로 들자면 중앙아시아 사람들은 비단길과 유목민의 역사와 밀접한 관련을 맺고 있다. 중앙아시아는 유럽과 아시아 대륙 사이에서 사람, 물자, 그리고 문화의 이동로 역할을 해왔다."
73,을지한빛거리,중구,거리,2,5,"{""상세주소"":""서울시 중구 명동 일대"", ""x"":126.9788194313, ""y"":37.568058597}",https://search1.kakaocdn.net/argon/130x130_85_c/69CO0MlzIxm,천호진(1960년 9월 9일 ~ )은 대한민국의 배우이다.
74,장충단길,중구,거리,2,5,"{""상세주소"":""서울시 중구 장충동 일대"", ""x"":127.0005749663, ""y"":37.5613859155}",https://search2.kakaocdn.net/argon/130x130_85_c/Ey4Y9arzNhj,"장충단로(奬忠壇路, Jangchungdan-ro)는 서울특별시 용산구  한남동 산9-19와 중구 신당동 217-82를 잇는 2.80 km의 도로이다. 2010년 이전의 명칭은 오장동사거리 이북은 흥인문로, 이남은 장충단길이었다."
75,초동길,중구,거리,2,5,"{""상세주소"":""서울시 중구 을지로동 일대"", ""x"":126.9976456492, ""y"":37.5664098491}",https://search3.kakaocdn.net/argon/130x130_85_c/4Z6IYKvVjoY,초동초등학교는 경상남도 밀양시 초동면 신호리에 있는 공립 초등학교다.
76,황학동도깨비시장,중구,거리,2,5,"{""상세주소"":""서울시 중구 황학동 일대"", ""x"":127.0204336493, ""y"":37.568610138}",https://search4.kakaocdn.net/argon/130x130_85_c/3c9XdpeEPgK,
77,남대문갈치조림골목,중구,거리,2,5,"{""상세주소"":""서울시 중구 회현동 일대"", ""x"":126.9774324475, ""y"":37.5580500713}",https://search4.kakaocdn.net/argon/130x130_85_c/7Y36v1SUWLG,이 문서에서는 대한민국의 한국방송공사 KBS 2TV의 저녁 생활 정보 프로그램인 《2TV 생생정보》의 2016년 에피소드 목록을 나열한다.
